inf_type,antigen,country,year,target_num,doses,coverage
RUB,RCV1,NGA,"2024",0,0,0
RUB,RCV1,NIU,"2024",15,15,100
RUB,RCV1,MKD,"2024",19981,14531,72.72
RUB,RCV1,MNP,"2024",653,449,68.76
RUB,RCV1,NOR,"2024",53352,51155,95.88
RUB,RCV1,PSE,"2024",120437,125066,103.84
RUB,RCV1,OMN,"2024",70225,69706,99.26
RUB,RCV1,PAK,"2024",7365037,6752575,91.68
RUB,RCV1,PLW,"2024",269,258,95.91
RUB,RCV1,PAN,"2024",62936,58763,93.37
RUB,RCV1,PNG,"2024",331678,145738,43.94
RUB,RCV1,PRY,"2024",98407,88916,90.36
RUB,RCV1,PER,"2024",442061,431355,97.58
RUB,RCV1,PHL,"2024",2200865,1605161,72.93
RUB,RCV1,POL,"2024",297266,272568,91.69
RUB,RCV1,PRT,"2024",0,0,98.6
RUB,RCV1,QAT,"2024",31322,31169,99.5
RUB,RCV1,KOR,"2024",254116,246032,96.82
RUB,RCV1,MDA,"2024",26159,21951,83.91
RUB,RCV1,ROU,"2024",142450,93320,65.51
RUB,RCV1,RUS,"2024",1271748,1234504,97.07
RUB,RCV1,RWA,"2024",336087,327095,97.32
RUB,RCV1,SAB,"2024",22,22,100
RUB,RCV1,KNA,"2024",545,520,95.41
RUB,RCV1,LCA,"2024",1760,1346,76.48
RUB,RCV1,VCT,"2024",1204,1199,99.58
RUB,RCV1,WSM,"2024",4599,3888,84.54
RUB,RCV1,SMR,"2024",232,197,84.91
RUB,RCV1,STP,"2024",3931,3874,98.55
RUB,RCV1,SAU,"2024",513650,495298,96.43
RUB,RCV1,SEN,"2024",621690,472166,75.95
RUB,RCV1,SRB,"2024",61418,51801,84.34
RUB,RCV1,SYC,"2024",1858,1811,97.47
RUB,RCV1,SLE,"2024",328709,301822,91.82
RUB,RCV1,SGP,"2024",30323,29401,97
RUB,RCV1,STA,"2024",33,15,45.45
RUB,RCV1,SVK,"2024",53602,50423,94.07
RUB,RCV1,SVN,"2024",0,0,0
RUB,RCV1,SLB,"2024",17456,13647,78.18
RUB,RCV1,SOM,"2024",0,0,0
RUB,RCV1,ZAF,"2024",0,0,0
RUB,RCV1,SSD,"2024",0,0,0
RUB,RCV1,ESP,"2024",329658,318613,96.65
RUB,RCV1,LKA,"2024",218465,216412,99.06
RUB,RCV1,SDN,"2024",1856373,860961,46.38
RUB,RCV1,SUR,"2024",9028,8461,93.72
RUB,RCV1,SWE,"2024",0,0,0
RUB,RCV1,CHE,"2024",0,0,96
RUB,RCV1,SYR,"2024",663764,577044,86.94
RUB,RCV1,TJK,"2024",245961,240778,97.89
RUB,RCV1,THA,"2024",294608,258191,87.64
RUB,RCV1,TLS,"2024",31832,31858,100.08
RUB,RCV1,TGO,"2024",262637,299119,113.89
RUB,RCV1,TKL,"2024",19,18,94.74
RUB,RCV1,TON,"2024",1633,1633,100
RUB,RCV1,TTO,"2024",11920,11444,96.01
RUB,RCV1,TUN,"2024",142960,123746,86.56
RUB,RCV1,TUR,"2024",952657,895146,93.96
RUB,RCV1,TKM,"2024",0,0,99.1
RUB,RCV1,TCA,"2024",587,552,94.04
RUB,RCV1,TUV,"2024",278,271,97.48
RUB,RCV1,UGA,"2024",2015715,2252490,111.75
RUB,RCV1,UKR,"2024",161779,147858,91.4
RUB,RCV1,ARE,"2024",97000,94637,98
RUB,RCV1,GBR,"2024",726395,649287,89.38
RUB,RCV1,TZA,"2024",3172712,3166006,99.79
RUB,RCV1,URY,"2024",31280,30378,97.12
RUB,RCV1,UZB,"2024",897243,900397,100.35
RUB,RCV1,VUT,"2024",9133,5530,60.55
RUB,RCV1,VEN,"2024",499143,255120,51.11
RUB,RCV1,VNM,"2024",1241667,1182528,95.24
RUB,RCV1,YEM,"2024",1204973,833885,69
RUB,RCV1,ZMB,"2024",887246,752148,84.77
RUB,RCV1,ZWE,"2024",457793,441102,96.35
RUB,RCV1,AFG,"2023",0,0,0
RUB,RCV1,ALB,"2023",23919,19920,83.28
RUB,RCV1,DZA,"2023",925447,913681,98.73
RUB,RCV1,AND,"2023",0,0,0
RUB,RCV1,AGO,"2023",1154497,908221,78.67
RUB,RCV1,AIA,"2023",157,111,70.7
RUB,RCV1,ATG,"2023",864,809,93.63
RUB,RCV1,ARG,"2023",497862,395860,79.51
RUB,RCV1,ARM,"2023",32802,31410,95.76
RUB,RCV1,ABW,"2023",1044,973,93.2
RUB,RCV1,AUS,"2023",0,0,0
RUB,RCV1,AUT,"2023",0,0,0
RUB,RCV1,AZE,"2023",97835,94145,96.23
RUB,RCV1,BHS,"2023",3425,2957,86.34
RUB,RCV1,BHR,"2023",17512,17512,100
RUB,RCV1,BGD,"2023",3269440,4095382,125.3
RUB,RCV1,BRB,"2023",2127,1903,89.47
RUB,RCV1,BLR,"2023",69239,67199,97.05
RUB,RCV1,BEL,"2023",0,0,0
RUB,RCV1,BLZ,"2023",6516,6058,92.97
RUB,RCV1,BEN,"2023",448161,431758,96.34
RUB,RCV1,BMU,"2023",448,427,95.31
RUB,RCV1,BTN,"2023",9847,9718,98.69
RUB,RCV1,BOL,"2023",236512,161103,68.12
RUB,RCV1,BIH,"2023",26379,14571,55.2
RUB,RCV1,BWA,"2023",56857,45854,80.65
RUB,RCV1,BRA,"2023",2534306,2198815,86.76
RUB,RCV1,VGB,"2023",320,276,86.25
RUB,RCV1,BRN,"2023",6088,5931,97.42
RUB,RCV1,BGR,"2023",56097,51385,91.6
RUB,RCV1,BFA,"2023",862042,807650,93.69
RUB,RCV1,BDI,"2023",484604,398197,82.17
RUB,RCV1,CPV,"2023",8021,7885,98.3
RUB,RCV1,KHM,"2023",346821,334079,96.33
RUB,RCV1,CMR,"2023",988683,805834,81.51
RUB,RCV1,CAN,"2023",0,0,0
RUB,RCV1,CYM,"2023",816,766,93.87
RUB,RCV1,CAF,"2023",0,0,0
RUB,RCV1,TCD,"2023",0,0,0
RUB,RCV1,CHL,"2023",187751,175701,93.58
RUB,RCV1,CHN,"2023",10788324,10248341,94.99
RUB,RCV1,HKG,"2023",0,0,0
RUB,RCV1,MAC,"2023",4811,4683,97.34
RUB,RCV1,COL,"2023",621819,575477,92.55
RUB,RCV1,COM,"2023",23491,16466,70.09
RUB,RCV1,COG,"2023",246769,159770,64.74
RUB,RCV1,COK,"2023",219,184,84.02
RUB,RCV1,CRI,"2023",50205,48755,97.11
RUB,RCV1,CIV,"2023",1116979,1038786,93
RUB,RCV1,HRV,"2023",35135,31651,90.08
RUB,RCV1,CUB,"2023",98342,98297,99.95
RUB,RCV1,CYP,"2023",9975,8130,81.5
RUB,RCV1,CZE,"2023",110631,96217,86.97
RUB,RCV1,PRK,"2023",302551,85165,28.15
RUB,RCV1,COD,"2023",0,0,0
RUB,RCV1,DNK,"2023",64595,60661,93.91
RUB,RCV1,DJI,"2023",0,0,0
RUB,RCV1,DMA,"2023",627,612,97.61
RUB,RCV1,DOM,"2023",186373,174902,93.85
RUB,RCV1,ECU,"2023",238248,231960,97
RUB,RCV1,EGY,"2023",2170038,2076148,95.67
RUB,RCV1,SLV,"2023",75835,75587,99.67
RUB,RCV1,GNQ,"2023",0,0,0
RUB,RCV1,ERI,"2023",104374,80187,76.83
RUB,RCV1,EST,"2023",13885,11722,84.42
RUB,RCV1,SWZ,"2023",0,0,0
RUB,RCV1,ETH,"2023",0,0,0
RUB,RCV1,FJI,"2023",16835,16032,95.23
RUB,RCV1,FIN,"2023",0,0,95
RUB,RCV1,FRA,"2023",0,0,95.1
RUB,RCV1,PYF,"2023",0,0,0
RUB,RCV1,GAB,"2023",0,0,0
RUB,RCV1,GMB,"2023",90166,72302,80.19
RUB,RCV1,GEO,"2023",37843,35793,95
RUB,RCV1,DEU,"2023",0,0,95.9
RUB,RCV1,GHA,"2023",1252123,1107458,88.45
RUB,RCV1,GRC,"2023",0,0,0
RUB,RCV1,GRD,"2023",1475,1213,82.24
RUB,RCV1,GUM,"2023",0,0,0
RUB,RCV1,GTM,"2023",345359,308898,89.44
RUB,RCV1,GIN,"2023",0,0,0
RUB,RCV1,GNB,"2023",0,0,0
RUB,RCV1,GUY,"2023",0,0,0
RUB,RCV1,HTI,"2023",272870,255474,93.62
RUB,RCV1,HND,"2023",199792,154222,77.19
RUB,RCV1,HUN,"2023",92062,91935,99.86
RUB,RCV1,ISL,"2023",5081,4638,91.28
RUB,RCV1,IND,"2023",26576295,24808050,93.35
RUB,RCV1,IDN,"2023",4348937,4149480,95.41
RUB,RCV1,IRN,"2023",1061908,1058731,99.7
RUB,RCV1,IRQ,"2023",1073988,1153271,107.38
RUB,RCV1,IRL,"2023",59869,53570,89.48
RUB,RCV1,ITA,"2023",398235,376889,94.64
RUB,RCV1,JAM,"2023",32294,29905,92.6
RUB,RCV1,JPN,"2023",866522,810283,93.51
RUB,RCV1,JOR,"2023",196804,175156,89
RUB,RCV1,KAZ,"2023",351384,350773,99.8
RUB,RCV1,KEN,"2023",1601285,1366434,85.33
RUB,RCV1,KIR,"2023",3349,2634,78.65
RUB,RCV1,XKX,"2023",21888,20084,91.76
RUB,RCV1,KWT,"2023",50887,50146,98.54
RUB,RCV1,KGZ,"2023",143606,138190,96.23
RUB,RCV1,LAO,"2023",148021,127909,86.41
RUB,RCV1,LVA,"2023",15954,16166,101.33
RUB,RCV1,LBN,"2023",94153,86493,91.86
RUB,RCV1,LSO,"2023",30959,23555,76.08
RUB,RCV1,LBR,"2023",0,0,0
RUB,RCV1,LBY,"2023",269511,248832,92.33
RUB,RCV1,LTU,"2023",24002,20900,87.08
RUB,RCV1,LUX,"2023",0,0,0
RUB,RCV1,MDG,"2023",0,0,0
RUB,RCV1,MWI,"2023",751353,656850,87
RUB,RCV1,MYS,"2023",423124,454888,107.51
RUB,RCV1,MDV,"2023",5897,5820,98.69
RUB,RCV1,MLI,"2023",0,0,0
RUB,RCV1,MLT,"2023",4453,4222,94.81
RUB,RCV1,MHL,"2023",1448,1271,87.78
RUB,RCV1,MRT,"2023",159663,146310,91.64
RUB,RCV1,MUS,"2023",12703,10248,80.67
RUB,RCV1,MEX,"2023",2098331,1602017,76.35
RUB,RCV1,FSM,"2023",2582,2212,85.67
RUB,RCV1,MCO,"2023",0,0,0
RUB,RCV1,MNG,"2023",60340,58061,96.22
RUB,RCV1,MNE,"2023",7268,1735,23.87
RUB,RCV1,MSR,"2023",30,36,120
RUB,RCV1,MOZ,"2023",1115979,1305486,116.98
RUB,RCV1,MMR,"2023",937088,691196,73.76
RUB,RCV1,NAM,"2023",97591,83729,85.8
RUB,RCV1,NPL,"2023",515533,499526,96.9
RUB,RCV1,NLD,"2023",182778,162284,88.79
RUB,RCV1,NCL,"2023",0,0,0
RUB,RCV1,NZL,"2023",66230,58908,88.94
RUB,RCV1,NIC,"2023",127455,128200,100.58
RUB,RCV1,NER,"2023",0,0,0
RUB,RCV1,NGA,"2023",0,0,0
RUB,RCV1,NIU,"2023",17,17,100
RUB,RCV1,MKD,"2023",19721,14470,73.37
RUB,RCV1,MNP,"2023",2534,468,18.47
RUB,RCV1,NOR,"2023",57980,55552,95.81
RUB,RCV1,PSE,"2023",140024,125066,89.32
RUB,RCV1,OMN,"2023",72310,72173,99.81
RUB,RCV1,PAK,"2023",6820120,6710569,98.39
RUB,RCV1,PLW,"2023",483,464,96.07
RUB,RCV1,PAN,"2023",73614,64996,88.29
RUB,RCV1,PNG,"2023",323047,169373,52.43
RUB,RCV1,PRY,"2023",141856,101320,0
RUB,RCV1,PER,"2023",508991,429612,84.4
RUB,RCV1,PHL,"2023",2187333,1614910,73.83
RUB,RCV1,POL,"2023",330057,302856,91.76
RUB,RCV1,PRT,"2023",0,0,0
RUB,RCV1,QAT,"2023",27986,27874,99.6
RUB,RCV1,KOR,"2023",266253,258236,96.99
RUB,RCV1,MDA,"2023",28843,24518,85
RUB,RCV1,ROU,"2023",151720,57028,37.59
RUB,RCV1,RUS,"2023",1349150,1304658,96.7
RUB,RCV1,RWA,"2023",360595,344988,95.67
RUB,RCV1,KNA,"2023",570,543,95.26
RUB,RCV1,LCA,"2023",1740,1472,84.6
RUB,RCV1,VCT,"2023",0,0,0
RUB,RCV1,WSM,"2023",5229,4566,87.32
RUB,RCV1,SMR,"2023",232,207,89.22
RUB,RCV1,STP,"2023",5598,4841,86.48
RUB,RCV1,SAU,"2023",482846,466466,96.61
RUB,RCV1,SEN,"2023",607110,0,0
RUB,RCV1,SRB,"2023",61496,51944,84.47
RUB,RCV1,SYC,"2023",1607,1502,93.47
RUB,RCV1,SLE,"2023",0,0,0
RUB,RCV1,SGP,"2023",31391,30405,96.9
RUB,RCV1,SVK,"2023",57321,54130,94.43
RUB,RCV1,SVN,"2023",0,0,0
RUB,RCV1,SLB,"2023",17193,11662,67.83
RUB,RCV1,SOM,"2023",0,0,0
RUB,RCV1,ZAF,"2023",0,0,0
RUB,RCV1,SSD,"2023",0,0,0
RUB,RCV1,ESP,"2023",330759,317960,96.13
RUB,RCV1,LKA,"2023",246512,243457,98.76
RUB,RCV1,SDN,"2023",0,0,0
RUB,RCV1,SUR,"2023",9028,8313,92.08
RUB,RCV1,SWE,"2023",0,0,0
RUB,RCV1,CHE,"2023",0,0,95
RUB,RCV1,SYR,"2023",573944,460434,80.22
RUB,RCV1,TJK,"2023",238470,232861,97.65
RUB,RCV1,THA,"2023",285121,244035,85.6
RUB,RCV1,TLS,"2023",32153,33318,103.62
RUB,RCV1,TGO,"2023",343690,296992,86.41
RUB,RCV1,TKL,"2023",27,26,96
RUB,RCV1,TON,"2023",1691,1681,99.41
RUB,RCV1,TTO,"2023",13189,11836,89.74
RUB,RCV1,TUN,"2023",152118,138731,91.2
RUB,RCV1,TUR,"2023",1029883,980164,95.17
RUB,RCV1,TKM,"2023",0,0,98.9
RUB,RCV1,TCA,"2023",534,532,99.63
RUB,RCV1,TUV,"2023",281,274,97.51
RUB,RCV1,UGA,"2023",1956844,1823356,93.18
RUB,RCV1,UKR,"2023",191747,177098,92.36
RUB,RCV1,ARE,"2023",92082,90617,98
RUB,RCV1,GBR,"2023",722021,648375,89.8
RUB,RCV1,TZA,"2023",2258463,3053827,135.22
RUB,RCV1,USA,"2023",0,0,0
RUB,RCV1,URY,"2023",32797,31458,95.92
RUB,RCV1,UZB,"2023",884329,879314,99.43
RUB,RCV1,VUT,"2023",9056,1889,21
RUB,RCV1,VEN,"2023",529741,360732,68.1
RUB,RCV1,VNM,"2023",1309712,1126737,86.03
RUB,RCV1,YEM,"2023",1166010,856009,73.41
RUB,RCV1,ZMB,"2023",856372,687675,80.3
RUB,RCV1,ZWE,"2023",462199,433874,93.87
RUB,RCV1,AFG,"2022",0,0,0
RUB,RCV1,ALB,"2022",26167,22430,85.72
RUB,RCV1,DZA,"2022",981834,777107,79
RUB,RCV1,AND,"2022",0,0,0
RUB,RCV1,AGO,"2022",1132069,745732,65.87
RUB,RCV1,AIA,"2022",145,124,85.52
RUB,RCV1,ATG,"2022",984,984,100
RUB,RCV1,ARG,"2022",544299,460509,84.61
RUB,RCV1,ARM,"2022",32814,31058,94.65
RUB,RCV1,ABW,"2022",1022,936,91.59
RUB,RCV1,AUS,"2022",0,0,0
RUB,RCV1,AUT,"2022",0,0,0
RUB,RCV1,AZE,"2022",103304,95634,92.58
RUB,RCV1,BHS,"2022",3726,2997,80.43
RUB,RCV1,BHR,"2022",17400,17400,100
RUB,RCV1,BGD,"2022",3345170,4002376,119.65
RUB,RCV1,BRB,"2022",2263,1925,85.06
RUB,RCV1,BLR,"2022",76047,74735,98.27
RUB,RCV1,BEL,"2022",0,0,0
RUB,RCV1,BLZ,"2022",6599,5332,80.8
RUB,RCV1,BEN,"2022",360581,411959,114.25
RUB,RCV1,BMU,"2022",494,421,85.22
RUB,RCV1,BTN,"2022",10341,10038,97.07
RUB,RCV1,BOL,"2022",237165,163158,68.8
RUB,RCV1,BIH,"2022",26249,15263,58.14
RUB,RCV1,BWA,"2022",65501,45854,70.01
RUB,RCV1,BRA,"2022",2730050,2202274,80.67
RUB,RCV1,VGB,"2022",365,267,73.15
RUB,RCV1,BRN,"2022",6819,6633,97.27
RUB,RCV1,BGR,"2022",55241,50381,91.2
RUB,RCV1,BFA,"2022",849044,842370,99.21
RUB,RCV1,BDI,"2022",474997,395421,83.25
RUB,RCV1,CPV,"2022",8201,8267,100.8
RUB,RCV1,KHM,"2022",341920,348901,102.04
RUB,RCV1,CMR,"2022",965829,742078,76.83
RUB,RCV1,CAN,"2022",0,0,0
RUB,RCV1,CYM,"2022",841,772,91.8
RUB,RCV1,CAF,"2022",0,0,0
RUB,RCV1,TCD,"2022",0,0,0
RUB,RCV1,CHL,"2022",176940,166149,93.9
RUB,RCV1,CHN,"2022",10312851,10223023,99.13
RUB,RCV1,HKG,"2022",0,0,0
RUB,RCV1,MAC,"2022",5436,5296,97.42
RUB,RCV1,COL,"2022",674937,594043,88.01
RUB,RCV1,COM,"2022",22019,15706,71.33
RUB,RCV1,COG,"2022",246769,159770,64.74
RUB,RCV1,COK,"2022",225,138,61.33
RUB,RCV1,CRI,"2022",53435,48197,90.2
RUB,RCV1,CIV,"2022",1091894,933382,85.48
RUB,RCV1,HRV,"2022",35660,32089,89.99
RUB,RCV1,CUB,"2022",104514,104472,99.96
RUB,RCV1,CYP,"2022",0,0,0
RUB,RCV1,CZE,"2022",7834,7564,96.55
RUB,RCV1,PRK,"2022",302701,203608,67.26
RUB,RCV1,COD,"2022",0,0,0
RUB,RCV1,DNK,"2022",62168,58167,93.56
RUB,RCV1,DJI,"2022",0,0,0
RUB,RCV1,DMA,"2022",722,631,87.4
RUB,RCV1,DOM,"2022",187615,188845,100.66
RUB,RCV1,ECU,"2022",329725,243905,73.97
RUB,RCV1,EGY,"2022",2091246,2004683,95.86
RUB,RCV1,SLV,"2022",80845,64460,79.73
RUB,RCV1,GNQ,"2022",0,0,0
RUB,RCV1,ERI,"2022",102543,81796,79.77
RUB,RCV1,EST,"2022",14255,11120,78.01
RUB,RCV1,SWZ,"2022",30524,25186,82.51
RUB,RCV1,ETH,"2022",0,0,0
RUB,RCV1,FJI,"2022",17615,17539,99.57
RUB,RCV1,FIN,"2022",0,0,0
RUB,RCV1,FRA,"2022",0,0,95
RUB,RCV1,PYF,"2022",0,1779,0
RUB,RCV1,GAB,"2022",0,0,0
RUB,RCV1,GMB,"2022",86988,63985,73.56
RUB,RCV1,GEO,"2022",39965,35987,90.05
RUB,RCV1,DEU,"2022",0,0,95.5
RUB,RCV1,GHA,"2022",1226896,1160243,94.57
RUB,RCV1,GRC,"2022",0,0,0
RUB,RCV1,GRD,"2022",1482,1120,75.57
RUB,RCV1,GTM,"2022",344746,295881,85.83
RUB,RCV1,GIN,"2022",0,0,0
RUB,RCV1,GNB,"2022",0,0,0
RUB,RCV1,GUY,"2022",0,0,0
RUB,RCV1,HTI,"2022",269554,204429,75.84
RUB,RCV1,HND,"2022",198306,152385,76.84
RUB,RCV1,HUN,"2022",91490,91337,99.83
RUB,RCV1,ISL,"2022",4687,4286,91.44
RUB,RCV1,IND,"2022",26403088,25208311,95.47
RUB,RCV1,IDN,"2022",4136626,4244731,102.61
RUB,RCV1,IRN,"2022",1064612,1051113,98.73
RUB,RCV1,IRQ,"2022",1067290,1035728,97.04
RUB,RCV1,IRL,"2022",57079,51100,90
RUB,RCV1,ISR,"2022",135937,133341,98.09
RUB,RCV1,ITA,"2022",400517,378064,94.39
RUB,RCV1,JAM,"2022",33126,30060,90.74
RUB,RCV1,JPN,"2022",898175,884437,98.47
RUB,RCV1,JOR,"2022",196658,169832,86.36
RUB,RCV1,KAZ,"2022",346532,347332,100.23
RUB,RCV1,KEN,"2022",0,0,0
RUB,RCV1,KIR,"2022",0,0,0
RUB,RCV1,XKX,"2022",22933,20088,87.59
RUB,RCV1,KWT,"2022",52745,52029,99
RUB,RCV1,KGZ,"2022",144783,136745,94.45
RUB,RCV1,LAO,"2022",149733,122154,81.58
RUB,RCV1,LVA,"2022",17420,16762,96.22
RUB,RCV1,LBN,"2022",97232,82983,85.35
RUB,RCV1,LSO,"2022",31661,26565,83.9
RUB,RCV1,LBR,"2022",0,0,0
RUB,RCV1,LBY,"2022",254588,242117,95.1
RUB,RCV1,LTU,"2022",24346,21050,86.46
RUB,RCV1,LUX,"2022",0,0,0
RUB,RCV1,MDG,"2022",0,0,0
RUB,RCV1,MWI,"2022",727999,596965,82
RUB,RCV1,MYS,"2022",439744,454780,103.42
RUB,RCV1,MDV,"2022",5689,5587,98.21
RUB,RCV1,MLI,"2022",0,0,0
RUB,RCV1,MLT,"2022",4507,4324,95.94
RUB,RCV1,MHL,"2022",1006,7,0.7
RUB,RCV1,MRT,"2022",155967,131643,84.4
RUB,RCV1,MUS,"2022",11924,10768,90.31
RUB,RCV1,MEX,"2022",2114701,1814279,85.79
RUB,RCV1,FSM,"2022",4016,2758,68.68
RUB,RCV1,MCO,"2022",0,0,0
RUB,RCV1,MNG,"2022",62457,59004,94.47
RUB,RCV1,MNE,"2022",7128,2342,32.86
RUB,RCV1,MSR,"2022",46,46,100
RUB,RCV1,MOZ,"2022",1094154,1237379,113.09
RUB,RCV1,MMR,"2022",888436,666736,75.05
RUB,RCV1,NAM,"2022",97395,98170,100.8
RUB,RCV1,NRU,"2022",351,344,98.01
RUB,RCV1,NPL,"2022",520049,492373,95
RUB,RCV1,NLD,"2022",171732,153450,89.35
RUB,RCV1,NCL,"2022",0,0,0
RUB,RCV1,NZL,"2022",59735,53744,89.97
RUB,RCV1,NIC,"2022",128804,141101,109.55
RUB,RCV1,NER,"2022",0,0,0
RUB,RCV1,NGA,"2022",0,0,0
RUB,RCV1,NIU,"2022",42,42,100
RUB,RCV1,MKD,"2022",22342,15791,70.68
RUB,RCV1,MNP,"2022",3670,2321,63.24
RUB,RCV1,NOR,"2022",54731,52631,96.16
RUB,RCV1,PSE,"2022",141241,136302,96.5
RUB,RCV1,OMN,"2022",79669,78490,98.52
RUB,RCV1,PAK,"2022",7021879,6578276,93.68
RUB,RCV1,PLW,"2022",310,300,96.77
RUB,RCV1,PAN,"2022",73676,63928,86.77
RUB,RCV1,PNG,"2022",314650,128786,40.93
RUB,RCV1,PRY,"2022",141802,59763,42.15
RUB,RCV1,PER,"2022",537207,397567,74.01
RUB,RCV1,PHL,"2022",2131496,1469429,68.94
RUB,RCV1,POL,"2022",351527,319406,90.86
RUB,RCV1,PRT,"2022",0,0,0
RUB,RCV1,QAT,"2022",26753,26652,99.62
RUB,RCV1,KOR,"2022",277573,270056,97.29
RUB,RCV1,MDA,"2022",31128,26206,84.19
RUB,RCV1,ROU,"2022",151488,123693,81.65
RUB,RCV1,RUS,"2022",1404496,1367653,97.38
RUB,RCV1,RWA,"2022",339900,342184,100.67
RUB,RCV1,KNA,"2022",621,588,94.69
RUB,RCV1,LCA,"2022",1842,1497,81.27
RUB,RCV1,VCT,"2022",1358,1344,98.97
RUB,RCV1,WSM,"2022",5496,4485,81.6
RUB,RCV1,SMR,"2022",239,217,90.79
RUB,RCV1,SAU,"2022",456564,446494,97.79
RUB,RCV1,SEN,"2022",602424,400387,66.46
RUB,RCV1,SRB,"2022",60176,48926,81.3
RUB,RCV1,SYC,"2022",1665,1638,98.38
RUB,RCV1,SLE,"2022",0,0,0
RUB,RCV1,SGP,"2022",31040,29849,96.16
RUB,RCV1,SVK,"2022",56765,53750,94.69
RUB,RCV1,SVN,"2022",0,0,0
RUB,RCV1,SLB,"2022",16682,15065,90.31
RUB,RCV1,SOM,"2022",0,0,0
RUB,RCV1,ZAF,"2022",0,0,0
RUB,RCV1,SSD,"2022",0,0,0
RUB,RCV1,ESP,"2022",331200,318206,97.24
RUB,RCV1,LKA,"2022",273056,269844,98.82
RUB,RCV1,SDN,"2022",0,0,0
RUB,RCV1,SUR,"2022",9402,8934,95.02
RUB,RCV1,SWE,"2022",0,0,92.5
RUB,RCV1,CHE,"2022",0,0,96
RUB,RCV1,SYR,"2022",572825,334969,58.48
RUB,RCV1,TJK,"2022",228923,224625,98.12
RUB,RCV1,THA,"2022",309455,266783,86.2
RUB,RCV1,TLS,"2022",31832,28144,88.41
RUB,RCV1,TGO,"2022",338624,289175,85.4
RUB,RCV1,TKL,"2022",0,0,0
RUB,RCV1,TON,"2022",2118,2108,99.53
RUB,RCV1,TTO,"2022",14000,12892,92.09
RUB,RCV1,TUN,"2022",166807,149878,89.85
RUB,RCV1,TUR,"2022",1073509,1022042,95.21
RUB,RCV1,TKM,"2022",0,0,98.3
RUB,RCV1,TCA,"2022",531,501,94.35
RUB,RCV1,TUV,"2022",271,244,90.04
RUB,RCV1,UGA,"2022",1898811,2075652,110.2
RUB,RCV1,UKR,"2022",259646,192362,74.09
RUB,RCV1,ARE,"2022",83037,81229,97.82
RUB,RCV1,GBR,"2022",722021,648375,89.8
RUB,RCV1,TZA,"2022",2213094,2423315,109.5
RUB,RCV1,USA,"2022",0,0,0
RUB,RCV1,URY,"2022",35072,33561,95.69
RUB,RCV1,UZB,"2022",813907,810387,99.57
RUB,RCV1,VUT,"2022",8852,6236,70
RUB,RCV1,VEN,"2022",561850,293176,52.18
RUB,RCV1,VNM,"2022",1431408,1155698,80.74
RUB,RCV1,YEM,"2022",1129495,912820,81
RUB,RCV1,ZMB,"2022",824726,824063,99.92
RUB,RCV1,ZWE,"2022",442659,414948,93.74
RUB,RCV1,AFG,"2021",0,0,0
RUB,RCV1,ALB,"2021",26739,23160,86.62
RUB,RCV1,AND,"2021",0,0,0
RUB,RCV1,AGO,"2021",1110425,719920,64.83
RUB,RCV1,AIA,"2021",156,128,82.05
RUB,RCV1,ATG,"2021",1046,887,84.8
RUB,RCV1,ARG,"2021",560851,484718,86.43
RUB,RCV1,ARM,"2021",32764,30868,94.21
RUB,RCV1,ABW,"2021",1188,1115,93.86
RUB,RCV1,AUS,"2021",0,0,0
RUB,RCV1,AUT,"2021",0,0,0
RUB,RCV1,AZE,"2021",131293,122305,93.15
RUB,RCV1,BHS,"2021",3897,3211,82.4
RUB,RCV1,BHR,"2021",17026,17026,100
RUB,RCV1,BGD,"2021",3319225,3912190,117.86
RUB,RCV1,BRB,"2021",2384,1825,76.55
RUB,RCV1,BLR,"2021",80784,78897,97.66
RUB,RCV1,BEL,"2021",0,0,0
RUB,RCV1,BLZ,"2021",6873,5460,79.44
RUB,RCV1,BEN,"2021",353636,395421,111.82
RUB,RCV1,BMU,"2021",540,495,91.67
RUB,RCV1,BTN,"2021",11314,10963,96.9
RUB,RCV1,BOL,"2021",237747,177717,74.75
RUB,RCV1,BIH,"2021",18348,10176,55.46
RUB,RCV1,BWA,"2021",65876,49073,74.49
RUB,RCV1,BRA,"2021",2849064,2092969,73.46
RUB,RCV1,VGB,"2021",336,278,82.74
RUB,RCV1,BRN,"2021",6307,6271,99.43
RUB,RCV1,BGR,"2021",54031,48345,89.48
RUB,RCV1,BFA,"2021",834638,833057,99.81
RUB,RCV1,BDI,"2021",465259,402050,86.41
RUB,RCV1,CPV,"2021",8201,8570,104.5
RUB,RCV1,KHM,"2021",352662,362170,102.7
RUB,RCV1,CMR,"2021",941701,697298,74.05
RUB,RCV1,CAN,"2021",0,0,0
RUB,RCV1,CYM,"2021",753,637,84.59
RUB,RCV1,CAF,"2021",0,0,0
RUB,RCV1,TCD,"2021",0,0,0
RUB,RCV1,CHL,"2021",194748,179799,92.32
RUB,RCV1,CHN,"2021",13067581,12993379,99.43
RUB,RCV1,HKG,"2021",0,0,0
RUB,RCV1,MAC,"2021",6219,5978,96.12
RUB,RCV1,COL,"2021",690659,596966,86.43
RUB,RCV1,COM,"2021",11598,7682,66.24
RUB,RCV1,COG,"2021",239587,161763,67.52
RUB,RCV1,CRI,"2021",57286,50940,88.92
RUB,RCV1,CIV,"2021",1063668,938139,88.2
